Recency,Frequency,Monetary,TotalItems,AvgOrderValue
35,1,279.36,170,279.36
71,2,498.42,387,249.21
59,3,565.55,599,188.51666666666665
2,4,997.08,534,249.27
331,1,250.04,144,250.04
7,17,7586.16,10300,446.24470588235295
65,1,82.75,41,82.75
48,2,1384.85,1005,692.425
109,3,644.3,372,214.76666666666665
1,1,2328.84,1402,2328.84
28,6,2177.55,1655,362.925
8,33,5494.65,3513,166.50454545454545
16,3,2600.34,1146,866.7800000000001
70,3,1200.6200000000001,634,400.2066666666667
38,1,615.91,359,615.91
32,5,686.37,599,137.274
302,2,702.23,606,351.115
250,1,96.8,60,96.8
285,1,243.36,67,243.36
38,1,264.9,100,264.9
94,1,175.2,16,175.2
56,1,494.25,375,494.25
272,2,307.02,315,153.51
121,4,1979.61,1246,494.9025
84,7,5158.88,2327,736.9828571428571
64,2,243.36,152,121.68
50,10,8459.5,4277,845.95
127,3,682.29,443,227.42999999999998
325,1,193.64,56,193.64
16,1,157.62,65,157.62
63,3,281.18,177,93.72666666666667
9,12,2126.76,1340,177.23000000000002
56,1,228.96,216,228.96
6,3,770.1,1062,256.7
149,1,98.25,102,98.25
16,2,886.34,618,443.17
6,3,587.15,113,195.71666666666667
99,2,1740.0,1200,870.0
21,1,1393.06,1006,1393.06
282,1,178.22,166,178.22
273,2,360.81,190,180.405
154,1,320.9,164,320.9
19,3,488.2,157,162.73333333333332
209,2,312.23,191,156.115
107,6,2617.41,1494,436.23499999999996
21,7,4335.95,4378,619.4214285714286
208,1,167.55,149,167.55
3,7,1771.99,1345,253.14142857142858
43,4,446.18,540,111.545
331,1,92.14,39,92.14
11,8,1337.18,747,167.1475
10,4,646.92,408,161.73
189,2,495.77,85,247.885
169,3,400.1,367,133.36666666666667
41,2,203.2,86,101.6
1,18,3741.92,1891,207.88444444444445
37,27,19372.01,24137,717.4818518518518
35,1,65.4,25,65.4
189,1,227.65,43,227.65
69,5,1697.3400000000001,1022,339.468
4,1,309.14,224,309.14
48,4,1259.56,1068,314.89
3,29,21733.38,5208,749.4268965517242
134,2,508.8,480,254.4
277,2,411.27,275,205.635
189,1,203.86999999999998,241,203.86999999999998
9,7,7312.8,2004,1044.6857142857143
85,3,653.38,310,217.79333333333332
96,5,2097.84,1088,419.56800000000004
24,10,1999.1499999999999,506,199.915
6,1,263.92,111,263.92
24,11,30305.34,31644,2755.030909090909
43,2,883.01,562,441.505
303,3,2184.42,780,728.14
133,1,32.65,3,32.65
155,2,771.85,105,385.925
8,4,978.38,466,244.595
46,2,569.44,240,284.72
30,5,870.22,474,174.044
14,2,778.0,2100,389.0
50,1,507.84,114,507.84
48,6,5878.81,3603,979.8016666666667
12,2,463.46000000000004,289,231.73000000000002
9,10,3443.96,1589,344.396
20,3,598.83,265,199.61
63,5,1698.97,1749,339.794
16,2,698.41,459,349.205
31,1,688.97,371,688.97
61,4,4280.59,2541,1070.1475
42,1,100.8,34,100.8
8,25,16235.45,9078,649.418
98,3,524.9200000000001,624,174.97333333333336
3,2,265.76,190,132.88
283,1,403.3,292,403.3
7,1,175.89,115,175.89
58,1,303.15999999999997,185,303.15999999999997
7,3,1141.23,616,380.41
197,1,122.39999999999999,48,122.39999999999999
224,1,388.45000000000005,103,388.45000000000005
127,3,186.42000000000002,246,62.14000000000001
7,6,2248.56,1496,374.76
190,1,534.24,504,534.24
122,2,2389.1,2118,1194.55
147,2,120.9,198,60.45
10,2,541.53,443,270.765
15,6,2092.17,974,348.695
6,37,174028.76,63242,4703.4800000000005
26,4,1050.25,755,262.5625
34,1,341.99999999999994,160,341.99999999999994
162,4,517.53,243,129.3825
174,1,131.7,66,131.7
335,1,249.86,222,249.86
97,5,1737.7,826,347.54
13,2,657.3,537,328.65
64,6,622.4300000000001,236,103.73833333333334
30,2,675.69,227,337.845
19,4,1677.55,960,419.3875
128,1,289.96000000000004,220,289.96000000000004
49,1,460.41,133,460.41
43,4,1492.07,615,373.0175
15,5,1125.07,1675,225.01399999999998
161,3,697.54,455,232.51333333333332
49,1,194.37,178,194.37
48,1,511.82,338,511.82
6,2,665.63,659,332.815
35,3,414.04,191,138.01333333333335
231,1,396.87,191,396.87
29,2,376.64,428,188.32
34,4,1321.22,640,330.305
7,8,2784.45,1505,348.05625
218,1,374.57,155,374.57
9,1,342.59000000000003,150,342.59000000000003
329,1,271.05,79,271.05
46,1,272.22,394,272.22
260,1,622.88,711,622.88
191,2,288.6,160,144.3
9,1,340.43,213,340.43
176,9,2997.0299999999997,1664,333.00333333333333
132,2,1145.84,556,572.92
46,1,302.2,139,302.2
232,2,605.58,359,302.79
251,1,387.31,289,387.31
28,8,6083.64,3512,760.455
1,28,79726.38,53528,2847.3707142857143
21,9,2473.31,2241,274.8122222222222
42,1,513.2,254,513.2
98,1,208.65,135,208.65
1,4,639.02,243,159.755
89,4,605.65,373,151.4125
279,1,153.94,102,153.94
104,5,1488.0,1042,297.6
24,1,546.81,365,546.81
35,2,497.75,333,248.875
109,4,907.6899999999999,920,226.92249999999999
331,1,145.0,90,145.0
330,1,422.70000000000005,82,422.70000000000005
261,3,872.8,140,290.93333333333334
24,4,939.37,488,234.8425
13,5,2511.74,1512,502.34799999999996
13,8,1975.05,1245,246.88125
160,1,296.7,136,296.7
24,1,223.36,103,223.36
250,1,164.4,136,164.4
147,1,76.5,6,76.5
273,1,620.75,369,620.75
286,1,268.8,64,268.8
240,1,170.75,134,170.75
13,3,642.32,337,214.10666666666668
204,1,103.3,58,103.3
22,1,28.2,60,28.2
167,3,267.16,86,89.05333333333334
329,1,290.34,142,290.34
30,4,930.41,719,232.6025
100,1,1487.6,1048,1487.6
29,3,1460.03,1529,486.6766666666667
305,1,195.45,156,195.45
176,1,157.9,101,157.9
14,2,439.16,192,219.58
65,4,854.95,635,213.7375
21,6,956.6800000000001,721,159.4466666666667
14,2,243.46,73,121.73
27,7,3913.48,2328,559.0685714285714
302,1,344.14,159,344.14
20,4,1424.42,875,356.105
41,4,226.75000000000003,95,56.68750000000001
55,2,182.21,183,91.105
213,1,185.65,77,185.65
8,18,3179.08,1820,176.61555555555555
188,1,143.45999999999998,138,143.45999999999998
108,2,270.86,130,135.43
223,3,212.77,87,70.92333333333333
3,22,10040.56,5399,456.3890909090909
206,1,175.27,123,175.27
97,1,749.45,245,749.45
79,4,1116.68,1650,279.17
70,3,1240.2,676,413.40000000000003
30,4,2402.92,1630,600.73
10,1,349.38,205,349.38
43,7,2203.67,1000,314.81
62,4,3245.66,2249,811.415
55,2,993.18,550,496.59
7,1,155.8,84,155.8
15,6,2511.52,3917,418.58666666666664
184,1,2044.3700000000001,1176,2044.3700000000001
209,1,116.00999999999999,103,116.00999999999999
13,4,3196.37,2575,799.0925
48,1,394.72,74,394.72
187,2,309.36,169,154.68
3,2,191.99,229,95.995
11,5,1098.28,692,219.656
1,13,3655.07,2419,281.15923076923076
23,6,2048.45,1808,341.4083333333333
14,12,4247.65,2327,353.9708333333333
27,1,386.32,235,386.32
100,3,329.6,140,109.86666666666667
144,3,571.1999999999999,224,190.39999999999998
218,2,625.48,235,312.74
282,1,214.37,124,214.37
30,1,81.44,60,81.44
282,2,901.78,310,450.89
3,1,527.0500000000001,265,527.0500000000001
188,1,400.3,312,400.3
22,3,1609.05,987,536.35
51,1,75.75,79,75.75
37,6,1392.17,1037,232.02833333333334
140,2,503.59999999999997,158,251.79999999999998
107,2,416.5,185,208.25
1,4,1324.84,644,331.21
6,9,2358.59,838,262.0655555555556
1,2,547.0600000000001,280,273.53000000000003
246,1,108.5,49,108.5
57,1,621.66,250,621.66
90,2,712.29,474,356.145
343,1,101.55,71,101.55
6,10,2562.88,1537,256.288
189,3,1008.39,323,336.13
35,1,133.06,30,133.06
31,4,1797.5,487,449.375
108,1,868.49,399,868.49
2,9,3653.05,2961,405.89444444444445
5,11,4583.6,2368,416.69090909090914
7,4,1207.56,1409,301.89
247,1,117.55,41,117.55
10,6,2191.2000000000003,958,365.20000000000005
43,5,1674.69,1399,334.938
181,1,317.59999999999997,216,317.59999999999997
29,10,1961.89,981,196.18900000000002
111,1,178.75,121,178.75
8,6,1499.28,698,249.88
182,1,326.19,409,326.19
36,1,409.08,356,409.08
36,5,2055.51,1033,411.10200000000003
8,1,161.85,31,161.85
13,7,3406.7200000000003,1916,486.67428571428576
198,1,205.7,110,205.7
128,3,1098.55,524,366.18333333333334
20,2,3178.17,1690,1589.085
37,5,1482.5,1369,296.5
44,2,551.04,672,275.52
7,27,17073.39,6937,632.3477777777778
28,5,1023.58,706,204.716
6,27,15000.38,8920,555.5696296296296
234,1,298.11,207,298.11
23,2,1992.1100000000001,729,996.0550000000001
85,5,1899.3500000000001,989,379.87
14,1,239.41,145,239.41
59,6,2763.4300000000003,1700,460.5716666666667
51,6,5110.09,2183,851.6816666666667
5,14,4222.27,1588,301.59071428571434
328,2,290.40000000000003,134,145.20000000000002
97,4,725.5799999999999,624,181.39499999999998
107,1,200.47,231,200.47
112,1,283.12,184,283.12
102,2,765.34,779,382.67
8,8,2285.71,1756,285.71375
206,1,338.95,93,338.95
231,1,154.95,93,154.95
65,3,1681.83,825,560.61
223,1,417.95,109,417.95
79,3,1338.77,1051,446.25666666666666
5,3,798.74,590,266.24666666666667
139,2,885.19,343,442.595
45,7,1191.92,717,170.27428571428572
14,16,9728.65,3577,608.040625
155,2,152.4,144,76.2
158,2,263.33,90,131.665
140,1,137.45,17,137.45
260,1,220.53000000000003,107,220.53000000000003
15,1,522.91,215,522.91
291,1,153.0,92,153.0
171,1,326.4,384,326.4
46,9,5002.31,2778,555.8122222222223
202,1,139.35,83,139.35
8,15,5396.04,2466,359.736
83,3,887.6,418,295.8666666666667
66,4,2424.04,1595,606.01
97,6,3276.4000000000005,792,546.0666666666667
41,3,1033.0,300,344.3333333333333
11,10,3119.75,1995,311.975
36,2,2288.16,1148,1144.08
13,11,4310.77,2904,391.88818181818186
49,4,1240.11,493,310.0275
343,1,303.97,93,303.97
9,2,692.19,463,346.095
24,3,700.63,422,233.54333333333332
7,18,12216.42,7423,678.69
13,2,347.44,214,173.72
28,1,87.39,57,87.39
119,3,1571.49,711,523.83
8,6,2402.07,695,400.345
83,2,355.11,89,177.555
221,4,1288.96,1686,322.24
210,1,110.25,29,110.25
83,1,71.4,12,71.4
148,2,674.52,320,337.26
6,8,1590.92,3452,198.865
329,1,80.64,192,80.64
8,4,1473.02,1435,368.255
2,24,4140.17,2361,172.50708333333333
22,6,2724.4900000000002,1676,454.0816666666667
139,2,165.9,76,82.95
343,1,172.54,165,172.54
3,1,712.78,398,712.78
233,1,15.0,12,15.0
21,2,772.55,351,386.275
129,3,367.63,143,122.54333333333334
3,2,1279.45,755,639.725
4,7,3171.38,1525,453.05428571428575
169,5,1143.27,365,228.654
27,2,245.33,283,122.665
67,4,1213.73,508,303.4325
225,1,56.4,72,56.4
9,2,432.65,321,216.325
58,2,481.26,349,240.63
129,2,188.02,34,94.01
42,2,283.47,354,141.735
23,1,131.94,67,131.94
55,2,266.85,195,133.425
123,4,1817.54,896,454.385
44,2,1112.95,210,556.475
251,1,225.9,74,225.9
31,13,1690.79,723,130.06076923076924
150,2,342.83,305,171.415
10,4,690.0,176,172.5
153,1,272.41,249,272.41
69,9,2514.99,1344,279.4433333333333
7,9,1186.21,731,131.8011111111111
52,3,1285.04,752,428.34666666666664
44,1,512.31,478,512.31
26,10,4975.51,1829,497.55100000000004
2,33,6291.38,3259,190.6478787878788
8,2,236.76999999999998,144,118.38499999999999
8,4,1495.6,695,373.9
7,4,36.56,30,9.14
247,2,269.7,26,134.85
42,7,3704.87,1031,529.2671428571429
21,1,298.4,408,298.4
212,4,1580.47,957,395.1175
80,3,876.66,476,292.21999999999997
269,1,889.24,496,889.24
232,2,287.65000000000003,65,143.82500000000002
3,1,35.400000000000006,12,35.400000000000006
20,1,155.37,208,155.37
17,1,109.83,87,109.83
12,8,1535.33,508,191.91625
59,4,2267.4,1397,566.85
12,1,318.15,257,318.15
1,110,33161.12,18529,301.4647272727273
273,1,197.73,88,197.73
77,1,51.559999999999995,52,51.559999999999995
51,9,901.1999999999999,398,100.13333333333333
188,4,605.8000000000001,114,151.45000000000002
342,34,5391.21,1733,158.565
155,2,311.26,84,155.63
343,1,208.97,197,208.97
203,3,1142.63,577,380.8766666666667
3,18,19825.44,10344,1101.4133333333332
24,11,4376.94,2551,397.90363636363634
275,1,141.92000000000002,102,141.92000000000002
339,1,226.45000000000002,93,226.45000000000002
106,5,1299.49,1052,259.898
294,1,330.9,100,330.9
29,6,3160.0,2638,526.6666666666666
59,2,438.07,659,219.035
1,20,10524.220000000001,5756,526.211
113,1,329.65,174,329.65
114,4,957.48,374,239.37
77,5,428.18,111,85.636
2,10,1243.87,886,124.38699999999999
175,1,155.9,182,155.9
50,5,1719.5800000000002,1034,343.91600000000005
155,6,683.46,221,113.91000000000001
140,1,237.61,98,237.61
14,1,379.45,401,379.45
144,1,178.51999999999998,45,178.51999999999998
335,1,458.92,314,458.92
274,1,133.35000000000002,32,133.35000000000002
56,2,197.8,79,98.9
282,3,590.54,542,196.84666666666666
2,3,869.28,469,289.76
99,1,111.35,30,111.35
8,7,644.0,773,92.0
182,2,201.37,77,100.685
293,2,586.89,402,293.445
132,1,203.85999999999999,393,203.85999999999999
26,3,244.1,109,81.36666666666666
195,1,107.21,149,107.21
42,8,1118.54,402,139.8175
14,1,95.45,127,95.45
143,3,541.8100000000001,222,180.60333333333335
55,2,152.06,190,76.03
129,1,154.55,170,154.55
160,2,112.19999999999999,73,56.099999999999994
41,4,798.99,406,199.7475
217,1,72.9,26,72.9
344,1,232.03,169,232.03
280,5,310.06,184,62.012
29,2,408.65,288,204.325
15,3,335.03,184,111.67666666666666
58,1,1304.04,756,1304.04
3,12,3118.94,1908,259.9116666666667
34,4,820.23,425,205.0575
252,1,207.50000000000003,50,207.50000000000003
9,5,2669.94,992,533.988
343,1,244.08,72,244.08
103,2,397.29,306,198.645
15,2,184.46,68,92.23
83,3,707.0,92,235.66666666666666
6,5,1740.48,1594,348.096
104,2,408.36,249,204.18
144,2,934.51,593,467.255
22,2,704.25,478,352.125
108,2,142.89,81,71.445
1,6,3940.92,1500,656.82
130,1,99.14,40,99.14
19,9,2152.1800000000003,9322,239.13111111111115
101,1,304.56,252,304.56
203,2,149.57999999999998,75,74.78999999999999
7,1,176.68,168,176.68
117,1,358.56000000000006,144,358.56000000000006
13,38,54435.76,25702,1432.52
42,3,482.2,366,160.73333333333332
10,3,1008.5400000000001,616,336.18
38,11,2034.76,1950,184.9781818181818
169,4,557.3,273,139.325
219,1,12.75,1,12.75
36,1,110.72,275,110.72
87,1,508.4599999999999,84,508.4599999999999
141,1,73.78,41,73.78
1,37,1279.79,543,34.58891891891892
112,1,102.41,127,102.41
2,2,463.21,294,231.605
8,14,2599.19,1532,185.65642857142856
8,5,1098.43,2571,219.686
342,1,112.27,73,112.27
344,1,265.1,151,265.1
136,2,228.2,152,114.1
181,1,562.79,513,562.79
212,1,135.19,36,135.19
22,1,337.04,176,337.04
14,2,299.62,199,149.81
34,12,4232.34,1459,352.695
342,1,321.79,93,321.79
335,1,300.91999999999996,499,300.91999999999996
6,4,729.01,379,182.2525
136,3,811.45,682,270.48333333333335
115,1,152.68,98,152.68
26,1,20.8,10,20.8
155,1,198.57,261,198.57
87,5,146.0,27,29.2
207,3,630.84,414,210.28
195,2,93.35,25,46.675
92,4,674.89,495,168.7225
252,1,76.1,133,76.1
44,8,1962.46,2273,245.3075
7,2,380.39,219,190.195
57,1,250.13,284,250.13
332,1,157.92,75,157.92
17,1,132.07,47,132.07
40,9,2116.19,1581,235.13222222222223
205,1,247.39,125,247.39
227,1,174.8,60,174.8
343,1,102.78999999999999,71,102.78999999999999
125,2,187.29,285,93.645
2,5,1477.66,1027,295.53200000000004
51,3,523.0,300,174.33333333333334
78,2,122.14,55,61.07
22,1,38.45,7,38.45
6,1,612.72,703,612.72
123,2,389.78,184,194.89
69,1,115.31,78,115.31
12,1,121.1,46,121.1
304,1,73.5,42,73.5
35,1,93.82000000000001,252,93.82000000000001
6,3,713.89,584,237.96333333333334
2,3,403.12,232,134.37333333333333
124,6,70.02,20,11.67
216,1,239.0,96,239.0
7,19,3609.03,3197,189.94894736842107
24,1,165.04999999999998,33,165.04999999999998
177,2,421.59,229,210.795
7,9,1877.7,936,208.63333333333333
15,1,178.34,138,178.34
173,2,172.29000000000002,127,86.14500000000001
329,1,74.4,40,74.4
41,1,300.02,302,300.02
10,9,5897.57,2083,655.2855555555556
258,1,363.65,211,363.65
14,2,219.86,206,109.93
36,9,2027.01,939,225.22333333333333
143,3,720.52,396,240.17333333333332
103,2,814.0,384,407.0
57,11,1949.19,863,177.19909090909093
45,1,318.0,108,318.0
10,1,396.33,189,396.33
259,1,101.69999999999999,6,101.69999999999999
58,4,1761.17,1094,440.2925
228,2,453.0,260,226.5
156,1,247.44,288,247.44
84,12,3859.82,3102,321.6516666666667
344,1,489.6,190,489.6
30,9,2257.77,1294,250.86333333333334
4,10,2329.07,1645,232.907
187,2,336.13,145,168.065
15,4,3613.15,7347,903.2875
213,1,841.4999999999999,330,841.4999999999999
6,3,343.45,195,114.48333333333333
300,2,689.95,265,344.975
244,1,101.34,106,101.34
261,1,3202.9199999999996,3906,3202.9199999999996
31,1,166.03,107,166.03
9,10,8506.42,4100,850.642
63,4,2106.52,1392,526.63
52,7,3017.3,2518,431.04285714285714
283,2,580.0500000000001,419,290.02500000000003
27,2,573.92,578,286.96
97,5,1986.2,1406,397.24
97,1,168.31,149,168.31
113,1,110.23,25,110.23
6,56,247885.68,61234,4426.53
7,1,754.64,362,754.64
8,1,113.48000000000002,46,113.48000000000002
300,1,421.9,126,421.9
224,1,271.0,84,271.0
1,22,6111.67,3686,277.8031818181818
136,1,196.64,110,196.64
339,1,76.32000000000001,72,76.32000000000001
260,1,220.1,55,220.1
38,8,1399.51,819,174.93875
15,23,4966.95,2508,215.95434782608694
338,1,180.7,124,180.7
184,1,111.15,31,111.15
119,2,653.3,438,326.65
6,4,962.48,526,240.62
1,1,308.47999999999996,380,308.47999999999996
172,3,933.9,691,311.3
31,1,198.58,129,198.58
104,1,139.6,28,139.6
213,1,112.55000000000001,48,112.55000000000001
27,1,313.86,258,313.86
182,1,931.4999999999999,1350,931.4999999999999
2,4,552.3100000000001,289,138.07750000000001
33,3,784.33,379,261.4433333333333
265,1,152.65,38,152.65
127,2,1019.52,1276,509.76
87,2,1000.16,570,500.08
1,11,2656.75,1183,241.52272727272728
58,3,2103.25,1835,701.0833333333334
111,2,160.35000000000002,153,80.17500000000001
16,2,179.33999999999997,203,89.66999999999999
21,3,612.0799999999999,310,204.02666666666664
2,3,566.58,332,188.86
105,2,653.35,355,326.675
14,1,220.48999999999998,153,220.48999999999998
45,3,371.62,266,123.87333333333333
340,1,186.88,68,186.88
59,1,343.8,254,343.8
271,1,530.15,139,530.15
27,2,638.0600000000001,294,319.03000000000003
35,4,1156.69,564,289.1725
7,1,399.65000000000003,184,399.65000000000003
147,1,302.46000000000004,254,302.46000000000004
5,2,889.08,230,444.54
146,6,1160.04,592,193.34
31,1,202.65,61,202.65
3,3,980.31,409,326.77
29,5,1231.31,481,246.262
1,19,7153.68,3024,376.50947368421055
57,4,2106.84,1220,526.71
328,1,476.35,283,476.35
1,6,1340.8700000000001,709,223.47833333333335
99,4,1590.81,983,397.7025
23,5,1572.5900000000001,956,314.51800000000003
30,5,1533.02,1454,306.604
197,2,632.07,371,316.035
219,1,304.25,183,304.25
47,2,1608.28,900,804.14
48,2,1090.24,566,545.12
162,2,284.46000000000004,140,142.23000000000002
232,1,207.79999999999998,140,207.79999999999998
42,1,957.97,339,957.97
135,1,243.76,124,243.76
52,1,973.8399999999999,632,973.8399999999999
65,2,686.63,431,343.315
1,16,5107.110000000001,3883,319.19437500000004
76,1,150.35,104,150.35
170,3,1396.99,581,465.66333333333336
127,1,160.42000000000002,43,160.42000000000002
41,3,1975.35,1190,658.4499999999999
6,2,517.36,192,258.68
21,2,1400.77,685,700.385
13,4,550.87,335,137.7175
296,1,216.07,92,216.07
207,1,232.48000000000002,232,232.48000000000002
59,1,299.34000000000003,118,299.34000000000003
1,1,481.75,200,481.75
41,1,317.90000000000003,268,317.90000000000003
181,2,641.92,536,320.96
13,9,1827.4,746,203.04444444444445
197,1,305.28000000000003,288,305.28000000000003
34,4,878.66,594,219.665
63,1,443.0,335,443.0
10,13,5905.82,2662,454.2938461538461
234,1,158.95000000000002,69,158.95000000000002
13,9,4452.14,2471,494.68222222222226
14,11,5228.05,3466,475.27727272727276
188,1,93.75,21,93.75
27,2,779.9,238,389.95
2,18,6591.2,2302,366.17777777777775
64,5,2146.36,1030,429.27200000000005
162,5,2071.77,819,414.354
52,4,592.97,302,148.2425
296,1,440.0,4,440.0
42,3,1796.48,1578,598.8266666666667
50,5,773.74,339,154.748
35,4,861.35,537,215.3375
189,5,1561.6100000000001,795,312.322
16,1,422.58,126,422.58
20,16,1955.55,981,122.221875
42,4,2232.4900000000002,1017,558.1225000000001
119,6,1672.81,1328,278.8016666666667
203,1,232.9,70,232.9
93,2,804.02,511,402.01
280,1,349.27,199,349.27
57,1,4314.72,7824,4314.72
21,2,518.27,234,259.135
59,1,103.3,74,103.3
9,8,2337.63,1041,292.20375
55,2,1268.2,378,634.1
143,6,2628.35,1475,438.05833333333334
13,2,324.24,146,162.12
110,1,149.48,182,149.48
126,2,811.4,1048,405.7
42,2,801.51,311,400.755
104,1,25.5,2,25.5
336,1,168.6,76,168.6
8,2,283.15,101,141.575
16,5,2710.7,1796,542.14
66,2,153.0,60,76.5
14,1,335.86,186,335.86
28,1,110.38,68,110.38
44,1,173.9,66,173.9
248,1,180.60000000000002,45,180.60000000000002
151,1,80.82,54,80.82
96,1,100.21000000000001,75,100.21000000000001
13,11,1193.87,778,108.53363636363635
13,3,1837.28,1586,612.4266666666666
